rest,-1541.1586,-3527.8718
serious,-4047.8376,1504.2786
paris,4404.2783,753.9096
tournament,4597.0684,-4088.7588
officers,-3319.5498,2295.6409
inside,-1258.7858,-3488.2532
scheduled,1509.0881,290.0695
immediately,-3385.8,-793.22894
increased,1874.6692,1872.3243
brown,-3548.9434,2404.5315
remained,515.1212,2155.6333
parts,3437.3894,794.78595
success,-194.05182,-908.5593
changes,-2816.9648,2436.7485
la,2615.7334,-1082.2997
residents,-1435.5135,1824.4155
meanwhile,-256.84927,1363.7473
net,3747.0479,-4693.0947
sides,-322.97873,-2166.7002
jobs,-1552.5519,1150.2131
hall,-2766.6846,3501.379
believed,-3806.163,1943.469
olympic,4167.286,-2705.428
deputy,-710.831,6004.173
records,-1599.5364,2715.8625
heart,-4045.7258,1205.0148
champion,4707.2065,-3517.6775
award,-175.23564,1999.7023
planned,-196.77191,208.90619
version,-730.18176,-580.0551
grand,4905.855,-1404.6122
institute,2378.4282,6397.3677
step,-2588.2808,-1728.3054
democrats,-1232.8961,804.5999
rule,-1108.2705,2800.0312
labor,-407.9646,4635.78
above,3683.2559,-2695.7021
summit,4772.185,706.03265
sometimes,-3672.9988,-1728.4182
addition,-639.7228,2436.4033
raised,-2398.5457,2582.1008
william,-1323.377,4621.906
needs,-3027.787,666.5796
talk,-3463.7341,-2264.2803
longer,-3591.187,-492.20557
terms,-162.44563,3453.751
rules,-2836.7102,2666.142
ruling,-46.68,3126.671
joint,4239.9155,2535.0364
ball,-88.829414,-6085.8784
